"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",193240,150440,141240,130720,144520,134840,126480,93280,100440,89800,74760,51120,156040,149760,150240,126960,123440,130960,111600,96480,113240,86400,91680,53960
"B",136240,147640,164360,179560,139080,106800,93680,136960,101160,91960,81720,43680,152120,163120,130040,161080,127520,142480,112840,125200,97400,80920,72960,37600
"C",163000,156840,141480,155000,108640,115200,138440,115280,98920,87360,59360,39800,160920,152840,139560,135680,128640,118880,113360,112600,106520,92840,76080,59200
"D",129680,130800,158240,169120,145560,144360,138480,129240,118400,84480,57040,56360,132520,135080,138920,154080,152160,114640,126160,99320,88600,86000,46200,59680
"E",152240,162600,154160,151800,153800,125560,126600,90240,88840,106840,70040,37000,154840,154360,144760,138760,189600,115560,128160,112880,107840,88120,78200,42520
"F",167640,190920,175000,143480,150080,129520,111080,107160,99000,90160,71240,65320,153760,148640,164680,168800,135240,133800,112280,114680,109400,91800,66360,58240
"G",185680,162200,155600,159960,147360,153200,143800,114480,100320,109400,81400,67480,181800,198280,188760,189200,165560,176160,108080,128680,97200,109720,80840,70360
"H",191960,202280,178800,226520,186400,188520,179920,113560,139360,111920,81520,73560,153640,192000,251440,251560,169200,150120,172280,159600,155160,82360,87360,80080
"I",242480,242160,287200,213240,282720,247880,196440,200560,194360,168760,146840,137080,278720,286960,227920,278640,227560,219120,285800,159240,178760,190240,123800,105800
"J",260800,335160,353360,263720,216840,265800,280760,205520,251680,190480,187840,114800,269640,308760,234720,370880,320040,292680,286480,244360,255400,186240,182600,178600
"K",252680,339080,256000,278720,245240,271440,255080,329600,299320,267480,244720,147880,295480,290200,306520,239280,300040,232240,255080,292400,287600,242320,192240,190880
"L",309480,228960,289760,216440,274840,218840,215600,278600,265280,263400,208280,195760,254640,239680,249400,317200,236280,258800,258760,302720,200480,235080,209680,207680
"M",140920,139320,140280,156560,166480,166480,170920,261800,224080,231960,307800,217600,196920,234080,250240,283040,276040,233400,254880,249160,234320,221600,328240,338120
"N",150840,141720,118280,143920,122680,175840,159000,217800,211240,267600,247120,218320,183880,257600,278080,237600,267760,275640,255520,229040,279360,294800,228760,218040
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316080,349800,224160,266520,307400,273160,256840,283320,256320,235800,264280,309280
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266120,306120,265520,318920,259120,299320,233800,312800,218160,296560,262520,224200
