"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",25760,24960,20920,27120,25280,21240,14800,6840,11880,8440,8640,5000,30920,21520,29680,23920,28360,20680,13840,11040,8880,6640,8960,4560
"B",32200,26520,38520,38080,14160,27680,18080,19160,12800,14960,7360,6600,29160,27840,30840,31440,28760,27400,17400,15960,13400,10840,9960,3120
"C",43640,43720,35840,41360,32640,33680,31920,20880,20320,11800,7000,6840,45680,40760,33040,30400,34600,35160,23360,22720,21440,14680,10040,8800
"D",46360,38080,48320,40200,32120,38720,43880,38000,27920,15920,6920,6880,44640,46160,46200,46360,38760,36560,31200,26080,21000,19880,10080,8000
"E",34920,60680,56480,51320,23320,37400,43320,24040,25360,22360,12160,4360,57800,54120,51560,47440,51320,39040,44800,40360,28800,15880,14760,7640
"F",92000,84160,89280,67440,74080,59400,36440,40160,37520,26240,20480,10240,79160,59440,74360,89360,43200,68200,47360,47080,42080,25800,9400,8080
"G",131760,141440,118320,131480,86360,94240,73480,28280,36760,26520,10320,8840,134560,134200,127680,128640,95760,112240,38880,55280,56640,29120,13880,6760
"H",29840,129360,126560,125000,95280,105880,75880,37440,40240,35360,9360,5840,62200,121200,114160,132800,112600,56560,78160,52800,50000,13160,10680,7960
"I",128200,111080,134560,139120,112800,73960,69800,48720,53000,33440,13360,5880,128920,135720,120040,144440,113960,83760,90440,40400,38960,31360,8440,3640
"J",113080,95320,121880,114720,97360,107880,39040,62280,24640,34760,9320,6080,113400,104480,120600,128960,94960,78080,80240,31960,41960,36360,36520,8240
"K",90280,136520,131920,121640,119280,84600,60520,63880,37840,33880,15240,2760,118960,106560,78040,68200,97760,70200,43360,48640,35720,28120,17000,6760
"L",110120,114200,102160,88720,93000,91280,86200,25640,38120,43920,18280,21000,119160,101080,123160,102120,103360,59520,48240,53280,65600,21160,14960,7160
"M",25800,28560,38600,45880,46200,76520,123720,142240,121200,112440,147640,145560,4160,17160,41680,38120,48680,82080,105040,62200,64200,126280,139040,135040
"N",24080,31440,32160,43800,55440,98800,119520,117680,141240,114280,114040,125480,4760,17520,36000,46400,47560,72320,90560,81720,104400,119840,113320,113920
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95200,131160,114040,72080,123440,118680,115560,93600,61440,106760,128440,134240
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122200,134240,117560,120800,109120,131040,129160,131160,121520,136200,111320,123600
