"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",57960,86320,76720,88600,79360,53440,62640,27680,47960,37600,32400,18640,95080,23840,89000,74600,81440,72120,43160,25840,39800,22960,33400,18080
"B",93880,39400,105200,107600,37360,52520,46520,54560,53720,47480,36240,14840,101200,81240,86400,91240,80760,62240,57720,52000,62440,48280,42760,11480
"C",115880,108880,89320,108160,57120,61840,86920,66920,61960,24760,29400,13920,109160,113920,88360,22720,80440,74000,35600,67400,68880,57440,42760,31080
"D",122320,100760,144520,59200,26600,96440,83520,73160,83120,58800,30600,24440,114680,127080,105320,98840,97320,94000,75760,68840,58760,60240,22880,31600
"E",65600,143120,142240,121600,109360,47480,103320,57920,73640,70960,52720,9000,89640,62120,82600,99320,100600,89440,96760,89840,74560,61360,54320,19840
"F",166880,125840,158840,121760,147640,146200,100360,81560,91240,65720,59000,44720,159680,97680,153840,147360,118640,149280,102160,98880,75560,75640,42960,41840
"G",207080,200200,205080,182600,204960,205600,166600,116920,63400,125240,55120,54600,247280,229320,233360,197960,161200,185480,87280,159200,135080,75160,73640,49840
"H",236520,222960,280280,260040,259600,201240,194080,119120,205480,181120,97720,69680,232520,257400,229240,238320,209000,238440,237120,204480,177320,133440,76520,38560
"I",269680,248760,273680,256240,237520,283880,223880,258480,262880,264680,229800,170800,267080,267080,262160,266840,244800,256120,238520,245200,284840,219120,180800,149800
"J",265400,261840,266880,289040,254720,261240,291520,232720,275000,226480,232680,140560,248560,265200,261680,254760,240480,270720,248520,309040,220600,216320,203600,163160
"K",239280,240400,223120,253720,215040,214120,237040,248600,238680,251440,219480,164800,240320,241800,310240,284160,240680,241640,211040,258560,229480,237280,231920,185120
"L",261920,262520,267520,265400,234560,248040,207200,254240,226240,231160,224440,153240,229080,254040,210960,266880,227120,279640,262720,235040,220080,223440,216400,166120
"M",69880,85200,93560,97640,52600,116760,203320,244680,274440,261680,231440,215840,210680,224200,232600,235840,249520,211480,262680,250480,295480,217040,223320,251960
"N",78840,89440,79360,70840,87520,178400,193960,235120,237440,241320,238840,222280,185640,237680,229280,241840,273720,232160,285680,235480,257360,232440,250600,215120
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247040,188240,233240,316160,214600,232200,237680,222720,248760,260720,218400,221600
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254920,225160,245520,237040,253200,241960,238600,266040,235600,248080,246280,220880
