"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",67480,55920,63080,54400,53240,56880,53320,54200,34880,23200,17600,10240,60680,62640,61360,50800,55520,56800,51240,47360,43600,29640,16600,10840
"B",65720,67320,65880,56480,64880,66280,53640,54040,42640,25080,17360,10080,67520,69080,64440,72160,58960,64680,52520,51360,46240,29040,17880,12080
"C",82680,71840,82240,74560,68760,61800,66160,51880,47440,40680,20880,11640,79920,88680,85600,93240,75200,62040,60040,56880,56960,34560,19160,12880
"D",97920,96120,104040,104240,115000,90960,83160,65480,53880,40360,22920,12720,88560,89480,80840,107880,93640,82360,90000,67840,54880,36360,19440,11640
"E",118680,131280,122480,111760,110440,108160,106360,92240,62640,47600,26960,14400,129560,133840,144320,133520,119560,110840,93320,93320,74720,53600,26600,13120
"F",161240,177160,184160,175960,143520,160080,138360,142120,91360,58000,31040,18200,155240,173200,149560,135040,158520,136040,133280,119360,109320,63760,32760,18160
"G",254600,236240,193520,199920,185200,205640,161440,161800,113000,91040,44600,19240,224080,193520,229720,180440,193840,179680,193200,151000,126280,104800,46040,22000
"H",215400,189560,229840,246520,204000,224080,191800,168480,192960,129480,65880,20880,218760,228240,231520,203680,208640,247280,238040,183960,165520,129000,55400,22560
"I",264440,219360,259000,219680,235840,222440,211280,207160,187440,173840,63480,26600,220440,238440,241560,247760,242400,260640,243240,202320,196360,144200,86920,25200
"J",278240,227960,299800,272640,261920,285040,243320,192480,198640,141880,82280,22360,234960,239040,319360,290760,256680,265320,261680,212960,238600,158640,78200,29760
"K",233520,220520,219440,280360,217240,194840,236600,239400,206600,146400,76680,30400,233560,233920,229520,260800,223800,243520,253840,245360,193520,184040,76720,24400
"L",274880,313920,252440,195680,260600,260760,246160,239920,240400,139360,71440,26280,265080,260040,241120,252640,238920,233240,285640,235840,180560,148080,74160,26720
"M",58680,63560,82320,106800,148640,159040,185000,223680,241040,283760,211280,257000,32000,82520,131880,202800,247640,233600,292720,286000,264960,202720,206600,244680
"N",54960,64560,71080,92720,126440,144720,195240,246200,280360,263960,257400,209320,23480,85720,156320,211720,255600,219840,223360,236480,264600,242520,257520,234280
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292320,201720,230040,252680,239880,247800,277160,254400,282520,241240,242520,199120
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267280,210160,309280,261320,223440,262480,273960,261680,272600,320440,254520,228360
