"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",39000,25280,35200,21040,25280,14000,12600,5480,8800,5200,7320,3440,14960,6160,34280,72200,17200,10720,15520,3280,3360,3440,5080,3840
"B",19120,53080,32480,24920,63440,47160,28760,10680,9760,12760,7440,3440,38800,32680,42000,47280,38080,38280,19040,13440,10200,8200,8640,3760
"C",79680,88800,88720,142520,71920,46760,32880,22440,20400,2920,7400,3880,84280,55280,86720,71720,62960,60120,29840,22280,23240,14080,6040,7040
"D",110440,123960,138560,110840,78720,89120,66720,32240,28840,15160,11800,7320,93120,116320,99800,119720,103200,69000,74800,13720,29960,19440,8640,8200
"E",142200,126800,143280,94240,93000,65280,50320,42280,22920,25480,25560,7200,145840,82520,148960,135200,117720,75320,46280,41640,37560,33440,21640,12600
"F",137480,131160,151000,126400,127240,92000,74520,45600,29320,32600,22160,13600,144280,142080,139360,142160,103800,101000,78680,37440,42160,21520,16320,13320
"G",182680,168800,155400,145520,165480,117160,79880,57640,40360,28360,27680,11720,190600,185160,173680,129480,141360,102680,59480,49400,40920,38960,24160,13360
"H",137120,131920,181920,170760,135560,79880,83440,46000,34920,43600,24840,12560,183240,154920,192640,156000,151920,139600,75480,46680,31120,33880,30320,15480
"I",172800,149040,173680,167440,123440,152520,101320,63680,51560,54400,28920,24800,176040,187120,171080,155920,177200,109240,82080,63320,53840,21000,39560,16760
"J",184320,177000,202440,167160,164840,176600,124000,97040,67960,48040,44560,18040,201200,171680,194120,192240,175760,167080,93720,74680,51640,39680,36440,21920
"K",159520,201840,161480,186920,156000,117440,104880,73160,56160,52640,45040,12960,148160,151160,164040,176960,168920,140080,89000,69640,50080,38600,27360,18200
"L",165320,189960,188040,144800,160360,146520,112960,53000,53360,40400,34160,11520,188080,150440,164320,131640,155360,122920,104280,68160,61160,25480,37560,19480
"M",24400,39960,128800,134240,118520,127760,140400,198600,162560,171760,172280,176840,20000,27960,38640,49600,64160,100240,160560,132960,191280,155880,170440,177440
"N",22960,42440,129840,104360,147840,154120,150800,168960,186120,161480,170160,160640,18440,29280,42120,44640,58560,131640,133320,154000,184080,164200,162880,163160
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156120,150280,161200,171960,196800,175760,181480,152680,139880,169760,184240,183040
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205280,190200,179040,169240,173920,173080,151040,201800,173400,187440,207000,175160
