"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",65520,60280,63840,58640,70640,65520,61960,62560,73040,63080,58520,32360,62760,46960,66120,59600,58360,65280,66280,53320,60800,57840,70760,31120
"B",55240,55760,71880,70040,57160,64800,67720,68880,74000,68240,62320,36200,70200,56040,56440,82760,66040,57600,65600,61040,65560,68600,67920,32760
"C",78080,70280,74480,75920,69600,58800,79360,70160,82600,60400,60240,29760,96480,67680,72160,24040,62560,67480,60640,69520,67160,73640,69680,52400
"D",81520,70920,84800,60360,42360,73520,86080,87400,67480,73360,57120,44560,71960,79280,78040,74920,86040,65840,75680,67200,78680,72920,46040,55080
"E",79600,89600,94000,90680,84560,67880,86400,89800,89160,84560,74280,43880,86960,83560,70880,85960,77960,72800,73520,87840,81400,70360,67320,43040
"F",101120,93520,100920,85480,75000,88480,82720,69360,87440,79080,98440,59200,97360,93800,102000,119520,83040,96640,91520,95920,99640,85640,55080,59640
"G",138880,119240,134160,110200,133480,117240,104000,103080,105600,118680,80960,54160,170080,135480,122160,133360,119080,112560,88840,126800,135320,94040,63320,58480
"H",4080,121720,164960,171800,123520,128480,116520,121320,129760,109760,53280,36600,139600,142160,139120,127640,148800,116680,126920,117960,112640,89840,84480,6200
"I",171800,163720,173760,95320,137400,132280,124000,133680,129760,110520,73080,44720,190480,167440,184600,185640,150640,116120,120520,130640,133680,104560,64760,34440
"J",161960,170160,138440,166240,128160,174160,118880,112680,110200,100880,72320,28200,206760,120000,166680,158560,163480,132680,129320,116720,113640,93360,70240,38160
"K",154560,186880,164960,190360,139560,56360,125600,138880,124080,111600,67480,16760,163280,135360,152720,150600,131960,131280,96000,118680,121760,108440,68080,36520
"L",160920,181440,174480,148440,143640,134360,128640,107040,117680,124080,73400,40400,184360,142360,167600,164960,134960,108440,100480,139520,114600,63200,70000,42320
"M",61960,66840,73760,76680,52280,86920,128680,168560,146440,179760,202320,187520,30520,72120,114920,98680,134120,135480,123680,70520,155920,141280,154360,162000
"N",57920,65720,73640,72920,82080,94880,126840,149280,178000,166800,160680,188040,34680,68040,110120,117800,109720,140120,143200,129040,184800,164560,164440,151040
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150280,163320,155000,157600,31440,167080,171880,149320,124640,157840,154960,183280
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149120,176040,164360,173880,186440,188920,161800,198560,164000,137480,170080,182840
