"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",232160,201040,236880,201520,223080,231520,221800,132440,182720,162600,111680,56360,213360,246960,235920,184400,231160,258040,232400,135600,166160,161080,106960,69720
"B",245440,262400,233440,243320,222320,250280,200520,200960,201160,130120,123280,32800,262000,258200,265240,230120,251400,226840,234080,216960,183720,173200,144520,21920
"C",226080,200240,245040,257840,246680,238120,222720,219400,194480,121400,122400,30800,224400,266480,227680,270160,255000,176600,190200,224560,178920,179520,165760,99520
"D",218960,225320,249240,274920,283440,266920,230600,231600,213200,185440,138760,114960,239120,234520,185960,262280,264000,259520,273160,242440,213520,193720,137520,129000
"E",246040,260720,242040,231400,225080,322640,271240,239640,233480,274880,208480,43240,300680,269920,324920,284680,266680,234400,212280,213000,248720,232560,211360,81760
"F",258040,306840,269520,276440,215280,288240,307240,287560,234400,224520,180880,222600,225760,320640,214560,264800,270320,208880,294560,297960,300840,280200,238480,200520
"G",203440,231240,295240,224200,246840,244360,268400,327360,296560,298240,293120,302720,256480,286080,209160,280000,286200,318720,278160,275920,248160,311600,305760,237200
"H",272280,268640,306520,279760,269040,287280,291920,273480,232640,352480,285800,254560,291560,264800,294200,210440,257920,333680,287360,303200,274000,305640,242560,289640
"I",250960,252720,287320,302280,280400,305920,280800,253640,255440,295880,237880,294360,255920,298120,265040,263240,289280,287680,253160,298360,296160,325000,329840,258160
"J",310440,275800,216680,324080,236680,273960,337800,263760,359480,264960,298000,203920,307000,281440,260000,231800,289600,285200,242200,358120,263200,272600,249520,289040
"K",277360,298600,259280,320760,249440,272200,287600,298200,233720,314280,270720,211840,268200,287880,358520,301400,235840,301160,258960,307920,280760,336240,313880,245600
"L",273800,300760,300200,254040,247520,223760,250560,285800,306040,314960,214680,261240,268360,308400,328920,304840,305640,279600,287520,326480,266000,268160,249680,301880
"M",241000,248760,255560,226520,315960,290080,253360,263640,302760,276000,236560,215880,259720,250600,321200,253520,234680,248720,256960,262520,328960,265360,262160,221160
"N",238840,201240,209040,242840,302120,229640,266480,294000,231840,268840,239400,289000,230080,294400,267240,271560,256720,254920,324920,259640,316120,241720,222720,225240
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283160,261960,233880,359520,235520,281520,226120,260600,270160,280040,237200,258480
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223360,257720,254640,277480,278160,269600,199880,259640,202800,204840,289120,245720
