"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",640,1320,800,680,640,480,1360,360,1080,840,1680,880,1200,200,1560,760,1040,560,760,240,320,360,880,560
"B",760,320,1040,1280,800,200,600,880,720,800,680,480,1080,360,400,920,800,280,520,520,1280,1280,1360,400
"C",960,1240,680,1120,280,240,600,560,1520,360,880,1000,1160,440,1320,360,400,760,600,680,1560,1400,360,1120
"D",880,520,840,680,600,600,1440,720,1160,760,520,520,440,1080,1000,480,1200,320,280,520,640,1600,240,800
"E",1040,640,960,1160,1000,480,640,1080,720,480,1000,200,680,320,640,520,880,280,1080,1120,1120,960,1520,480
"F",520,280,1760,440,1560,760,400,360,680,760,1520,1120,1280,520,1320,1240,360,1720,560,680,480,280,280,1400
"G",3440,2440,440,1800,720,1240,720,1000,240,440,320,520,3520,2240,2520,1320,480,1280,360,760,560,600,400,880
"H",8200,14080,28040,19320,11840,19960,2560,640,1120,480,360,520,35240,9840,21920,52360,34920,2680,1520,1680,1160,240,480,760
"I",77840,46640,121840,125520,76640,111080,130160,77400,54520,23400,1800,720,87120,85040,112760,134680,112680,51800,136440,37960,39920,7920,520,400
"J",90280,50720,140920,115080,149880,187320,119000,115480,122080,13760,37280,200,117040,103760,126760,180760,140400,76800,116480,119920,94920,39520,5880,1120
"K",59360,114720,144160,111440,141360,126120,93200,84120,79160,78640,25920,240,39160,83600,116160,160960,119800,63880,13920,52520,40880,32440,11200,1320
"L",130120,100200,120280,223440,87560,144160,128440,43560,72240,49760,13040,2400,131800,57080,93640,14600,68360,51880,35080,73920,138880,20680,13960,2320
"M",520,1160,840,560,600,400,2600,31480,89640,119600,93680,165120,1440,8600,98720,46360,68280,107160,127720,13120,91520,232840,157960,232840
"N",520,1520,1280,240,480,1280,1200,15160,177640,88520,105400,189120,800,10240,39360,49680,60880,174680,129360,96760,145040,122640,84440,100760
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104440,115280,120160,158920,126360,78200,112680,65680,115400,112600,120560,142560
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182240,143040,113440,109560,118560,84880,132880,126440,114480,129240,106240,167520
