"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",50720,56280,55800,54640,62040,55600,49240,36240,37760,22760,20240,6760,59600,31320,72720,49320,59840,60000,50680,23880,23640,11160,17240,5040
"B",69880,67400,91200,88600,51920,76320,54200,56400,36360,20120,12760,4880,65760,55360,68920,72840,65040,70880,55280,45200,38440,17200,16320,4480
"C",95840,110960,82040,97720,87520,88000,88000,36720,38560,12680,5960,4280,85760,91800,84160,74960,82880,76640,43760,53160,42000,19400,9600,7840
"D",113480,90400,118680,78080,47080,103040,124520,75280,52160,15040,5400,4560,113640,123520,117720,109440,106280,100160,85480,70200,32760,27560,7920,6720
"E",86680,129560,131280,133600,131720,50280,121960,54360,36680,17600,9160,4680,115680,130560,104360,121760,113280,90240,127120,88680,36160,15640,11400,4560
"F",152120,147440,169360,101280,148960,137520,91080,45360,42000,11760,10840,7040,151160,97120,153920,144160,111200,141360,104120,82080,33800,13720,4680,6520
"G",179360,170600,162320,160200,138200,139520,111080,46880,17200,16280,4360,6600,175720,153080,166200,148960,139000,146280,91880,93280,43880,10360,5600,5280
"H",3640,176240,168880,161040,145640,151560,118520,63240,34160,16680,3600,4320,129760,166680,200240,199760,135800,117240,124720,67160,42720,9400,5160,1960
"I",162160,163040,168000,1600,135200,131240,144240,84920,35720,17200,10080,3280,161280,148120,162400,167480,157520,124480,153720,48920,43480,12000,5040,2360
"J",157480,136000,164440,164200,156160,180320,91200,118040,22320,11200,5280,1600,164040,116560,175920,171560,175120,141040,136720,63880,39080,12000,7800,4120
"K",136800,153840,162040,149120,161280,140000,111040,100240,31320,12600,9120,2120,142400,124560,144200,120760,143640,130040,72280,79480,26400,10840,6560,4360
"L",170480,151240,149320,145200,136240,150000,141680,42040,34080,18320,11880,4400,168040,148040,161720,89360,135360,102880,63680,81920,35800,5840,7480,4120
"M",50000,67080,51440,114640,90640,139520,156320,166280,162480,159360,173480,172440,3120,10280,20000,28160,94160,148960,155240,87080,123840,168960,170160,161040
"N",52600,59560,73800,80840,136480,173080,165520,173720,194840,163560,153720,164240,2840,9920,20400,33360,102120,143400,108160,142680,160240,160200,162000,167880
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117920,160840,150600,143800,96000,166520,175280,136600,125600,151360,151800,169600
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165200,166240,170080,146840,157400,155560,171440,171320,176360,171120,165240,164320
