"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",90760,92280,94240,98280,103600,90240,75240,84120,59320,46800,28920,18440,95120,90320,101200,75200,80640,91000,83160,71000,66200,52840,30120,20600
"B",98240,104200,108400,94560,93200,104360,85600,90640,68680,48280,35760,18920,114360,101560,107440,114800,107600,102840,94000,90000,66800,49480,33920,17720
"C",114160,118080,124240,124680,120760,105720,112760,87960,81200,69880,33200,19720,110120,131160,149000,122920,112120,92360,98520,94360,85080,59960,37800,25400
"D",170880,184240,180960,207520,179960,165160,136120,117960,120040,77680,47680,27160,162880,160960,134840,176880,185800,187040,171400,143920,111400,69720,50040,28080
"E",166840,212440,262320,191080,177040,283680,205120,174320,150680,110640,69440,39920,207040,274360,247840,219600,210000,206360,160760,150000,178560,120760,64680,26000
"F",314640,324000,321120,250920,243280,264960,257240,197400,214720,155000,69000,40960,271640,249000,283960,212760,278640,268960,280000,235920,181920,181360,76280,36640
"G",308520,311080,314640,263360,291520,331920,300080,262920,188200,232760,109880,49280,333800,285000,258360,285680,307040,321760,301400,264840,220200,181200,119120,48600
"H",291800,236520,378080,311160,313320,281240,273920,164480,273480,241120,113600,44760,262040,331760,359880,321360,239400,291240,338440,373680,260880,188400,76000,52440
"I",337960,306360,290200,328320,315600,333320,272600,310080,316200,262440,145280,61400,339480,354320,286120,346960,345080,320920,302280,293760,284360,232760,108000,41520
"J",326280,327120,328680,320960,322360,403280,322120,257520,327920,232200,139360,42640,316560,300600,386000,263120,382200,291520,334360,335720,364360,235280,160320,51280
"K",275200,304000,307720,329200,282880,222040,306160,323760,344600,264080,174200,50200,332080,276920,329640,294520,344360,299240,316120,336720,296960,250560,167160,61000
"L",334840,352840,322960,252280,310920,310480,285200,277880,345040,256680,151880,49400,323360,295120,314720,310040,320120,310120,319240,333440,261640,199440,137040,61720
"M",101960,102440,125120,198360,262240,280800,293680,271440,329240,382720,289200,327640,51840,176200,217400,287080,333800,329600,355800,307720,317520,253000,252040,270960
"N",93760,104560,107280,165720,265640,236320,293960,350320,273680,325600,331840,277320,33960,171680,219720,329440,338560,244720,330640,310360,320920,341400,333920,307000
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287240,267880,319920,354400,277760,332920,343360,306360,289200,303120,312360,252960
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350040,295480,334480,327560,328040,312280,356560,320480,338680,359760,362360,299600
