"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",36480,7680,7280,13440,7240,7080,1360,1920,360,440,360,400,13760,28960,8640,40120,2240,1640,1720,1000,680,360,280,480
"B",45160,42160,17680,13320,44400,17600,15000,5400,720,600,360,320,23200,23920,31760,12800,12160,31520,9400,1080,640,560,360,520
"C",29000,39560,30760,31720,38720,24560,5160,2280,760,600,480,680,21600,37560,39160,39400,17320,30720,12600,1720,480,360,360,280
"D",38320,26600,23280,38840,31120,12480,10840,5400,680,480,400,400,24920,24000,29640,30840,11240,19440,8080,2240,640,400,320,400
"E",57520,26000,26000,18720,51000,5640,9000,6920,720,480,400,240,19240,34240,37160,23800,47760,11720,4840,1560,720,680,600,400
"F",38000,48400,25480,18400,12080,4640,6800,3640,920,720,360,400,25320,25120,11640,25800,30760,7920,16520,1120,1080,640,520,400
"G",26480,23840,51520,33960,22200,9680,5520,3320,1440,320,400,520,12360,32080,18280,17160,8840,59600,30640,1440,920,560,480,480
"H",4160,25240,41160,38840,14000,6520,1280,17840,440,400,280,360,59120,67840,34200,22480,32560,16160,2680,1440,760,160,440,640
"I",35280,41360,27600,31080,30400,27080,3720,1480,960,440,320,400,46960,32720,37000,8280,6640,13880,7120,3400,640,440,240,320
"J",54200,43080,24240,42680,9880,7280,25040,4280,1520,360,320,240,70440,85960,30840,24080,21960,11520,3600,4480,760,440,480,680
"K",64360,60520,27680,40960,11720,2440,7000,1960,520,240,520,360,28520,94160,91800,46720,12440,19800,38080,1000,600,640,480,640
"L",34600,58320,70040,114920,10960,8640,4520,1120,560,640,280,320,36320,43480,23120,48920,6960,21920,4440,2120,880,560,280,440
"M",37320,31920,40120,38640,31800,21880,29680,52360,48360,39760,33360,40680,320,440,360,480,1040,3200,5960,45560,37520,50800,38160,68080
"N",19840,13480,40440,45040,40760,29760,45680,70560,50120,40960,20000,51600,480,360,640,640,1880,7880,14960,15640,23360,23880,39480,29720
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80400,41080,35360,96520,101600,81600,50000,30200,65560,67160,22400,40480
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104760,30600,28280,28680,79840,39080,15160,52800,11440,33000,36400,35040
