"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",20280,23640,20960,22800,15840,3560,3000,200,1200,720,1360,1080,29600,18880,26240,22680,27560,9480,1320,320,1160,920,1040,720
"B",29640,23080,31200,33680,16760,7720,1000,1040,720,400,720,400,24520,24760,27360,25000,20560,11360,1560,1120,1160,880,960,640
"C",36520,41600,33360,39760,12120,10760,5080,1040,1360,640,360,640,39280,38880,34240,23040,23120,22400,3240,1040,1120,1120,680,1000
"D",42720,33960,43120,30400,20920,18720,17000,7120,1080,720,520,680,36840,44840,43360,39000,33280,13480,3280,1040,400,1120,560,680
"E",40760,50320,50800,46520,53520,11840,12560,840,840,920,1000,200,41080,49200,43120,45280,32560,14360,21920,2440,1040,840,1360,520
"F",85560,73840,83640,55200,74600,34760,6080,560,1040,800,960,1200,75720,50960,63240,74000,32920,39320,9520,1000,680,760,520,1240
"G",118000,114480,109240,116280,88280,45320,22680,600,560,720,600,1200,117960,119920,125920,106120,75760,41840,13840,1720,1560,600,560,1000
"H",116840,115680,115320,128080,88080,93880,22240,12640,920,760,560,520,73080,107920,98040,126440,93880,18800,13160,1520,1240,240,360,800
"I",121880,102640,116240,141080,80680,36400,32800,1360,760,1000,880,640,125120,101480,120520,98800,103560,31840,16400,480,1280,880,320,440
"J",115680,76080,111200,102880,84640,71400,17200,1880,560,440,360,360,108920,67320,117200,119840,81160,5160,10160,400,1280,880,1200,720
"K",81760,97320,112480,90880,113920,77000,3360,1320,880,280,880,360,101960,70240,58760,37280,48120,23440,7400,640,760,840,1200,760
"L",103000,90160,74920,82080,48120,22960,7080,240,680,1800,920,960,111400,94360,111360,59480,75320,14840,2640,880,760,640,680,1120
"M",23920,29960,35760,44080,35400,64400,119240,118840,103080,105800,131720,127960,200,920,960,600,1400,8680,40080,42480,38400,120840,128400,125080
"N",23400,29000,31680,38360,43760,83560,123760,107720,127280,111800,94200,124480,520,960,1400,1440,1280,12320,21000,36320,83760,110520,109320,117120
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52520,121360,104240,63320,119240,106000,93880,93240,75880,94320,111640,128880
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125040,112320,98640,70400,103760,117600,113520,119600,74680,120400,95280,111120
