"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",227280,217600,220400,278680,217560,232640,226080,112560,157080,110760,39000,4320,244120,244360,252840,259880,225920,262560,185440,117720,125640,100920,46280,4120
"B",324640,208120,287480,239680,189080,258000,157840,188040,147920,113400,39480,2640,251400,251760,228520,212480,253640,202840,201240,186080,147760,111960,39520,2520
"C",266720,260200,220160,302520,211400,207400,209560,164360,140080,102920,33840,3480,278800,273600,277760,196560,262000,239280,223480,181760,195360,123800,39760,4440
"D",256160,259920,343480,251560,217280,298920,268160,211320,174880,130000,31000,3920,291120,246040,274000,316920,230000,238680,229960,170920,153520,154360,32160,3960
"E",286360,303560,258560,289760,314680,250760,264880,156680,145360,126400,40440,1600,318400,233920,354840,293320,276120,244800,221880,201400,150360,128720,39240,2760
"F",246360,283120,276160,270360,257800,242840,227880,171440,144640,112480,37440,4480,240920,293200,289840,306200,276520,222440,239200,222520,159360,115560,33280,3840
"G",271000,253160,239240,254120,237240,217920,207120,184040,152640,128920,40040,4760,249000,240520,282880,255440,257360,310920,166560,162720,130720,117480,37760,4640
"H",297680,260600,268760,254760,236800,269680,214800,198680,139000,115680,33040,3600,251080,289920,321520,239080,286920,249200,191840,181440,125920,95800,33880,4320
"I",246000,241240,237840,261440,306560,285800,184400,138720,118120,131080,42640,4040,247720,288880,213640,296800,200920,217680,185400,169880,137800,119200,41880,1960
"J",232360,262160,258720,238040,264960,275520,199200,137440,125120,108960,40840,2520,237720,285000,320520,287880,310120,220280,187560,165040,131240,113920,46880,4160
"K",250120,275160,275440,303960,236080,236920,202120,161760,130080,118800,47400,2160,280200,284240,237640,286320,265000,206160,230280,153880,130760,123640,47920,4800
"L",247040,261280,303040,237040,244800,233040,194080,163400,122560,112440,41040,4040,236040,251040,279840,286280,299800,232120,235840,153320,107640,109280,45240,4280
"M",240120,250240,269560,292000,250160,307160,229360,256480,270600,315360,197640,261320,2600,48480,103040,121480,157400,176960,214960,225600,304440,258000,215880,273880
"N",235720,230360,267640,338520,314120,299080,271040,273440,280880,234880,245600,257960,2640,53240,108880,122800,156960,196240,320520,242640,215560,227880,270120,217080
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293280,247160,242960,241960,237080,250040,266920,289720,253440,273840,231040,205200
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239400,250720,218560,265520,261800,230360,254600,229520,242880,307920,231440,207920
