"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",177400,199480,189600,161400,6920,1960,3480,720,2400,2520,2360,2280,184400,144360,191040,189920,103400,2480,2480,1360,1680,1880,2040,2760
"B",133320,157440,180520,161440,67720,2400,1240,1960,2280,1520,1840,1400,190480,175240,203280,5040,3720,840,2280,2680,2520,2560,3000,1600
"C",155360,184480,174000,163200,110520,2400,2440,2040,2600,1400,1200,1400,191040,161720,77440,170280,60880,1560,1480,2720,3480,3080,2160,2680
"D",207480,156280,201680,86880,38320,1600,2720,1960,2840,2040,1360,2160,137920,171080,110160,129040,54720,1360,1320,2000,1400,2040,1560,2200
"E",224680,188040,210200,158520,118880,2760,1920,2000,2400,2480,2360,360,178880,197880,130000,184880,75600,1640,2640,2400,2360,2200,2720,1560
"F",191280,123320,164400,157840,138920,2240,920,1520,2640,1520,2000,3040,207560,191880,185040,211040,50320,2160,1400,1680,1880,1880,1360,2600
"G",206280,227480,204880,197160,154080,2320,2360,1600,1160,2120,1600,1880,222480,212200,215720,187440,130000,2320,520,2600,1720,2000,1640,2480
"H",234360,230160,225160,184320,32160,9520,4560,1120,2480,2040,1280,1840,294720,242920,204360,207160,200280,43200,2080,2440,2840,360,1200,2080
"I",259120,238720,221080,223360,157000,95360,33240,1920,2520,3000,1800,1400,273960,229960,272760,251920,191960,3520,2360,1200,2680,1880,1200,1240
"J",275280,258320,281360,263400,190280,20000,1560,2560,1400,1160,1200,1160,254360,227080,263880,269000,156920,36680,3640,1400,2480,1920,2280,1880
"K",214520,242520,249120,218760,222440,153040,1680,2040,1720,880,2680,840,223320,237080,314760,198080,180080,39600,16880,1800,2360,2280,2640,3000
"L",241200,252080,277160,306840,210200,140920,2720,880,2160,3920,2480,2280,238920,256080,248040,182960,180520,49360,1360,1960,1640,1680,2040,2680
"M",197600,196240,192360,147320,172720,181600,221640,236440,224360,282720,259800,236960,560,2840,2480,2080,3160,2000,91760,140320,319920,267480,258800,213960
"N",198560,171800,194160,129080,201280,204320,197600,211000,234760,282080,260400,271760,1880,3040,2840,2840,3280,2720,13680,161080,243040,270760,265440,269040
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205440,253920,213960,260440,271040,267600,269520,230960,186960,194880,273520,271560
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276480,328120,272720,229800,284200,253720,255400,257480,269120,290560,256720,282000
