"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",87840,95800,100800,85240,91960,83080,77600,68440,46400,35760,29040,19880,95600,93280,95080,71880,73480,84400,80800,65880,54320,40760,25200,20400
"B",97200,98280,87640,83640,92080,101800,89040,73640,56520,41920,33880,19680,113480,97480,102840,95720,87320,98320,92360,78160,60520,46120,35600,20240
"C",119720,107520,120320,115400,109520,103080,91480,80680,58240,59680,34200,19840,111920,127080,123040,131200,107400,85000,90840,85720,60360,46600,34560,27760
"D",157800,145800,146520,143200,144440,133200,99880,85320,71720,47080,36520,25640,145880,129200,108240,136200,125200,144400,118320,98400,76160,54800,34160,25800
"E",164920,162600,175880,151040,145000,176440,151640,125880,79840,66920,45280,36920,179200,197960,188480,169040,159760,149120,127040,115120,87080,67360,42160,22960
"F",236000,263920,258400,211280,173480,206400,198760,169320,107280,70360,52920,30360,234080,235800,210280,197400,205240,205360,214280,152440,117200,81560,48520,27320
"G",263200,281320,315480,245840,292280,256040,260200,222440,134240,117440,69720,28760,286800,280160,274440,275160,288960,270760,239000,215200,147000,102880,60960,30280
"H",299480,248120,294800,278800,314440,299840,254080,187000,201520,134240,65760,18560,291800,344920,322400,289000,239600,296360,313520,267080,192440,135800,61920,31680
"I",342920,322920,307160,346880,306400,343680,269440,305480,224800,150720,71080,20320,352600,335560,299160,369960,350560,375400,294560,289720,250840,130680,70320,13960
"J",391240,327720,338760,346160,319720,366840,322960,266280,245520,180320,75440,14640,323560,320240,332640,269560,309840,304960,367120,320120,302120,125880,78760,22240
"K",304280,323320,326360,314640,296760,275440,270000,307040,244440,161560,79360,14880,339400,309840,330560,309120,318360,308960,343680,363760,233000,149000,77920,19720
"L",311920,393520,336960,230120,305080,341400,319200,294800,243640,143200,68640,15280,329520,294240,313760,363120,360880,331160,354200,337360,213520,154520,72360,24920
"M",90120,98960,136560,156560,200840,210360,309560,244040,342040,354800,287160,355280,15840,80880,150120,223920,341960,343520,342280,327640,330040,272440,265960,260000
"N",92880,102480,99840,132920,180760,176560,292400,299160,267200,370640,289840,253640,14400,74760,125640,248040,345520,292280,322920,311720,339800,323480,341280,341360
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338280,261440,328400,331160,281600,358040,328840,318320,332680,366560,321560,250400
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361400,258000,346240,305400,344160,331520,353960,314600,348640,385800,340600,305640
