"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",126560,127400,148120,128840,130560,131920,127320,132920,130480,120440,130240,105800,134960,140520,140720,133440,134120,125200,129480,131280,130320,129240,130880,100800
"B",139240,144160,138920,147600,144680,141160,142640,146840,129360,155120,130120,128280,140480,135080,142840,141320,134960,145440,142560,141160,134000,136240,130320,102560
"C",143520,163640,143160,142080,146880,153640,135360,137120,175600,132840,123280,128240,157640,145520,145560,107320,136280,159360,158200,156360,134680,133800,126320,122320
"D",140880,158800,145520,127800,106680,156200,173560,173400,140720,139560,116200,113200,146880,148160,168680,160240,143920,148200,146320,142880,148400,151000,109000,116400
"E",149680,138040,145800,145920,149880,129280,161240,142040,137080,136600,132840,109560,157040,152160,156120,148440,154640,149200,159280,147920,148960,156880,139440,127320
"F",142160,165800,174640,148440,153240,143520,144960,142040,142560,149400,151600,141000,145920,152760,146480,173960,164120,143680,156680,143520,161840,145640,123280,135000
"G",164080,154320,155680,161920,155400,150880,137080,145680,149680,134160,130360,134240,176720,137760,156960,145680,156360,150160,132200,144520,188760,140720,137320,122240
"H",148480,158080,150040,172280,150800,176480,152680,159640,146920,146440,118160,125000,158280,149800,152320,166360,166320,158680,144800,146080,158000,130920,150360,136680
"I",150760,157200,198560,162640,171200,174200,159880,145520,146040,168640,154720,146720,146480,193680,153680,182920,155960,154520,162680,163240,158760,144880,139880,111920
"J",152160,163480,184160,150320,154040,208040,160200,164080,196000,171640,162760,135320,195600,154120,155960,173960,186760,139440,181000,183080,209160,142080,136080,162760
"K",163800,204320,192000,160440,174720,194120,149240,160680,160720,206560,137280,80640,164440,185200,187680,203360,171480,169840,132160,157080,146520,147120,143760,141720
"L",155120,147440,212000,172760,159600,151200,164400,144000,153640,214360,168240,158200,165960,168080,151920,163320,178520,171840,162120,173960,202800,141240,149160,175360
"M",127640,139960,151400,146840,121680,144720,140080,173400,146400,169800,191080,164440,138440,143440,196680,162960,157920,158280,170880,143960,176680,195640,175680,186600
"N",129200,143560,151120,175000,161000,150240,148040,159600,210880,146640,156720,189080,145720,179400,175920,165480,154560,174480,181000,161800,184400,191640,158080,168800
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128240,184000,174000,185360,156680,171480,197440,166800,139080,197000,156680,197000
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149040,179640,160920,154080,188600,226000,198040,182280,154600,189560,179040,193680
